# 2017-01-13 18:03:14.757318
# CT_x4
#  path: ../data_final/CT_x4/
#  thresholds: -433.0, 332.0
#  dc-average: 0.945 (radius = 4)
#  dc-average (opti): 0.9453 (bestRadius: 4.04)
# MR_x4
#  path: ../data_final/MR_x4/
#  thresholds: 684.2, 2078.0
#  dc-average: 0.8295 (radius = 2)
#  dc-average (opti): 0.8707 (bestRadius: 2.2)
#  dc-average (CT-COM): 0.7076
#  dc-average (CT-COM, opti): 0.7229
# 
# sliceNr  warp_X  warp_Y  warpMagnitude  dc_CT  dc_CT_opti  dc_MR  dc_MR_opti  dc_MR_CT-COM  dc_MR_opti_CT-COM
276     0.1192     -0.6145     0.6259     0.9406     0.9417     0.844     0.8372     0.6972     0.7132
277     0.1133     -0.6202     0.6304     0.9431     0.9442     0.8411     0.8346     0.6916     0.7087
278     0.1294     -0.6292     0.6424     0.9431     0.9442     0.8411     0.8346     0.6916     0.7087
279     0.1321     -0.6441     0.6575     0.9403     0.9415     0.8411     0.8346     0.6916     0.7087
280     0.125     -0.6129     0.6255     0.9431     0.9442     0.8519     0.8438     0.7037     0.7188
281     0.1233     -0.6011     0.6136     0.9429     0.9439     0.844     0.8372     0.6972     0.7132
282     0.1166     -0.58     0.5916     0.9454     0.9464     0.8468     0.855     0.7207     0.7328
283     0.1158     -0.5413     0.5536     0.9431     0.9442     0.8348     0.8889     0.7652     0.7704
284     0.1091     -0.5057     0.5173     0.9431     0.9442     0.8348     0.8889     0.7652     0.7704
285     0.0892     -0.4943     0.5023     0.9454     0.9464     0.8276     0.8971     0.7759     0.7794
286     0.0809     -0.4849     0.4916     0.9454     0.9464     0.8276     0.8971     0.7759     0.7794
287     0.092     -0.4929     0.5014     0.9431     0.9442     0.8276     0.8971     0.7759     0.7794
288     0.0965     -0.515     0.524     0.9409     0.942     0.8348     0.8889     0.7652     0.7704
289     0.0951     -0.5346     0.543     0.9409     0.942     0.8348     0.8889     0.7652     0.7704
290     0.0926     -0.5334     0.5414     0.9431     0.9442     0.8348     0.8889     0.7652     0.7704
291     0.0875     -0.5549     0.5618     0.9454     0.9464     0.8348     0.8889     0.7652     0.7704
292     0.0915     -0.5752     0.5824     0.9409     0.942     0.8348     0.8889     0.7652     0.7704
293     0.1053     -0.5844     0.5938     0.9409     0.942     0.8468     0.855     0.7207     0.7328
294     0.1004     -0.5935     0.6019     0.9431     0.9442     0.8519     0.8438     0.7037     0.7188
295     0.1062     -0.6115     0.6207     0.9454     0.9464     0.8491     0.8254     0.6981     0.7143
296     0.1224     -0.5975     0.61     0.9431     0.9442     0.8654     0.8226     0.7115     0.7258
297     0.1268     -0.6206     0.6335     0.9454     0.9464     0.84     0.7833     0.7     0.6833
298     0.1254     -0.6558     0.6677     0.9454     0.9464     0.8     0.7478     0.6737     0.6435
299     0.142     -0.6977     0.712     0.9454     0.9464     0.9111     0.7455     0.6444     0.6182
300     0.1743     -0.753     0.7729     0.9454     0.9464     0.8471     0.6857     0.6118     0.5905
301     0.1973     -0.8945     0.916     0.9454     0.9464     0.775     0.62     0.55     0.54
302     0.2104     -1.0714     1.0919     0.9454     0.9464     0.6197     0.4835     0.4507     0.4176
303     0.3221     -1.3608     1.3984     0.9454     0.9464     0.4688     0.3571     0.2812     0.2857
304     0.3895     -1.7911     1.833     0.9454     0.9464     0.2182     0.16     0.0727     0.1067
305     -1.0     -1.0     -1.0     0.9454     0.9464     -1.0     -1.0     0.0     0.0
306     -1.0     -1.0     -1.0     0.9454     0.9464     -1.0     -1.0     0.0     0.0
307     0.3937     -2.0407     2.0784     0.9454     0.9464     0.1154     0.0833     0.0385     0.0278
308     0.3535     -1.9692     2.0007     0.9454     0.9464     0.2182     0.16     0.0364     0.08
309     0.2769     -1.9504     1.9699     0.9431     0.9442     0.3103     0.2308     0.069     0.1026
310     0.1947     -1.938     1.9477     0.9454     0.9464     0.3934     0.2963     0.0984     0.1481
311     0.2018     -1.9221     1.9327     0.9454     0.9464     0.4923     0.3765     0.1231     0.1882
312     0.1969     -1.9027     1.9129     0.9454     0.9464     0.6     0.4667     0.1714     0.2222
313     0.1777     -1.7887     1.7975     0.9454     0.9464     0.6757     0.5319     0.2703     0.2979
314     0.1666     -1.5262     1.5352     0.9431     0.9442     0.8049     0.6471     0.4146     0.4314
315     0.1468     -1.2738     1.2822     0.9454     0.9464     0.8736     0.7103     0.5057     0.5047
316     0.1409     -1.0389     1.0484     0.9454     0.9464     0.8352     0.7568     0.5714     0.5586
317     0.1215     -0.8514     0.8601     0.9454     0.9464     0.866     0.8205     0.6598     0.6325
318     0.1155     -0.7162     0.7255     0.9454     0.9464     0.8713     0.8595     0.7129     0.6777
319     0.1216     -0.6006     0.6128     0.9454     0.9464     0.8762     0.816     0.7429     0.72
320     0.1328     -0.5427     0.5587     0.9454     0.9464     0.8704     0.8438     0.7407     0.75
321     0.1267     -0.5234     0.5385     0.9454     0.9464     0.8545     0.8769     0.7636     0.7692
322     0.1035     -0.4718     0.483     0.9479     0.9488     0.8468     0.8855     0.7748     0.7786
323     0.0896     -0.4487     0.4575     0.9454     0.9464     0.8496     0.9023     0.7965     0.797
324     0.0853     -0.3858     0.3951     0.9454     0.9464     0.8421     0.9104     0.7895     0.791
325     0.0929     -0.3588     0.3707     0.9454     0.9464     0.8348     0.9185     0.8     0.8
326     0.0875     -0.3572     0.3678     0.9454     0.9464     0.8348     0.9185     0.8     0.8
327     0.0835     -0.3614     0.3709     0.9454     0.9464     0.8348     0.9185     0.8     0.8
328     0.0848     -0.3569     0.3669     0.9454     0.9464     0.8348     0.9185     0.8     0.8
329     0.0805     -0.3276     0.3373     0.9454     0.9464     0.8348     0.9185     0.8     0.8
330     0.0754     -0.3271     0.3357     0.9454     0.9464     0.8348     0.9185     0.8     0.8
331     0.0735     -0.3248     0.333     0.9454     0.9464     0.8348     0.9185     0.8     0.8
332     0.0682     -0.3203     0.3275     0.9454     0.9464     0.8276     0.9265     0.7931     0.8088
333     0.0956     -0.2977     0.3127     0.9454     0.9464     0.8348     0.9185     0.8     0.8
334     0.0882     -0.2996     0.3123     0.9479     0.9488     0.8421     0.9104     0.807     0.806
335     0.0868     -0.3115     0.3234     0.9479     0.9488     0.8421     0.9104     0.807     0.806
336     0.0996     -0.3325     0.347     0.9454     0.9464     0.8421     0.9104     0.807     0.806
337     0.1029     -0.3152     0.3316     0.9454     0.9464     0.8496     0.9173     0.8142     0.812
338     0.0982     -0.3077     0.323     0.9454     0.9464     0.8496     0.9173     0.8142     0.812
339     0.0975     -0.3134     0.3282     0.9454     0.9464     0.8496     0.9173     0.8142     0.812
340     0.0941     -0.3116     0.3255     0.9479     0.9488     0.8496     0.9173     0.8142     0.812
341     0.0891     -0.2941     0.3073     0.9479     0.9488     0.8496     0.9173     0.8142     0.812
342     0.0999     -0.2716     0.2894     0.9479     0.9488     0.8496     0.9173     0.8142     0.812
343     0.0925     -0.2618     0.2777     0.9479     0.9488     0.8496     0.9173     0.8142     0.812
344     0.0841     -0.2425     0.2567     0.9479     0.9488     0.8421     0.9254     0.807     0.8209
345     0.0923     -0.2394     0.2566     0.9454     0.9464     0.8522     0.9333     0.8     0.8296
346     0.091     -0.242     0.2586     0.9454     0.9464     0.8596     0.9403     0.807     0.8358
347     0.0917     -0.2511     0.2673     0.9479     0.9488     0.8596     0.9403     0.807     0.8358
348     0.0696     -0.2564     0.2657     0.9479     0.9488     0.8596     0.9403     0.807     0.8358
349     0.0716     -0.2335     0.2443     0.9479     0.9488     0.8496     0.9323     0.8142     0.8271
350     0.0738     -0.2349     0.2463     0.9479     0.9488     0.8571     0.9242     0.8214     0.8182
351     0.0795     -0.2584     0.2703     0.9479     0.9488     0.8571     0.9242     0.8214     0.8182
352     0.0734     -0.2545     0.2649     0.9454     0.9464     0.8649     0.9313     0.8288     0.8244
353     0.0913     -0.2458     0.2622     0.9454     0.9464     0.8649     0.9313     0.8288     0.8244
354     0.094     -0.258     0.2746     0.9479     0.9488     0.8649     0.9313     0.8288     0.8244
355     0.0876     -0.2636     0.2777     0.9479     0.9488     0.8829     0.9466     0.8288     0.8397
356     0.1005     -0.2447     0.2646     0.9479     0.9488     0.875     0.9545     0.8214     0.8485
357     0.1031     -0.2174     0.2405     0.9479     0.9488     0.875     0.9545     0.8214     0.8485
358     0.0877     -0.227     0.2434     0.9479     0.9488     0.875     0.9545     0.8214     0.8485
359     0.0829     -0.2391     0.2531     0.9479     0.9488     0.8214     0.8485     0.8214     0.8485
360     0.0753     -0.2271     0.2393     0.9479     0.9488     0.8214     0.8485     0.8214     0.8485
361     0.0736     -0.2265     0.2381     0.9479     0.9488     0.8214     0.8485     0.8214     0.8485
362     0.0784     -0.2062     0.2207     0.9501     0.9464     0.8214     0.8485     0.8214     0.8485
363     0.0856     -0.2078     0.2247     0.9501     0.9464     0.8214     0.8485     0.8214     0.8485
364     0.0855     -0.2084     0.2252     0.9454     0.9464     0.8214     0.8485     0.8214     0.8485
365     0.0836     -0.2219     0.2371     0.9454     0.9464     0.8214     0.8485     0.8214     0.8485
366     0.0809     -0.2294     0.2432     0.9479     0.9488     0.8214     0.8485     0.8214     0.8485
367     0.0773     -0.2455     0.2574     0.9479     0.9488     0.8288     0.8397     0.8288     0.8397
368     0.0684     -0.233     0.2428     0.9501     0.9464     0.8288     0.8397     0.8288     0.8397
369     0.0579     -0.2206     0.2281     0.9501     0.9464     0.8288     0.8397     0.8288     0.8397
370     0.068     -0.2444     0.2537     0.9454     0.9464     0.8829     0.9466     0.8288     0.8397
371     0.0711     -0.235     0.2455     0.9501     0.9464     0.8829     0.9466     0.8288     0.8397
372     0.0756     -0.2538     0.2648     0.9479     0.9488     0.8829     0.9466     0.8288     0.8397
373     0.0761     -0.2472     0.2586     0.9479     0.9488     0.8829     0.9466     0.8288     0.8397
374     0.0739     -0.2537     0.2642     0.9479     0.9488     0.8288     0.8397     0.8288     0.8397
375     0.0836     -0.2476     0.2613     0.9479     0.9488     0.8288     0.8397     0.8288     0.8397
376     0.0761     -0.2237     0.2363     0.9479     0.9488     0.8288     0.8397     0.8288     0.8397
377     0.0672     -0.2284     0.2381     0.9501     0.9464     0.8288     0.8397     0.8288     0.8397
378     0.0705     -0.2052     0.217     0.9479     0.9488     0.8288     0.8397     0.8288     0.8397
379     0.0784     -0.1908     0.2063     0.9479     0.9488     0.8364     0.8462     0.8364     0.8462
380     0.0711     -0.2033     0.2154     0.9501     0.951     0.8364     0.8462     0.8364     0.8462
381     0.0729     -0.2142     0.2262     0.9524     0.9486     0.8364     0.8462     0.8364     0.8462
382     0.0811     -0.2022     0.2178     0.9501     0.9464     0.8364     0.8462     0.8364     0.8462
383     0.0749     -0.2202     0.2326     0.9479     0.9488     0.8364     0.8462     0.8364     0.8462
384     0.0791     -0.2393     0.252     0.9479     0.9488     0.8364     0.8462     0.8364     0.8462
385     0.0833     -0.2668     0.2795     0.9504     0.9513     0.8364     0.8462     0.8364     0.8462
386     0.0811     -0.2481     0.261     0.9504     0.9513     0.844     0.8527     0.844     0.8527
387     0.0735     -0.2683     0.2782     0.9479     0.9488     0.844     0.8527     0.844     0.8527
388     0.0883     -0.2354     0.2514     0.9479     0.9488     0.844     0.8527     0.844     0.8527
389     0.0934     -0.2697     0.2854     0.9501     0.951     0.8991     0.9302     0.844     0.8527
390     0.0814     -0.2556     0.2682     0.9549     0.951     0.8991     0.9302     0.844     0.8527
391     0.0984     -0.2537     0.2721     0.9479     0.9488     0.9159     0.9134     0.8224     0.8346
392     0.0912     -0.2583     0.274     0.9504     0.9513     0.9159     0.9134     0.8224     0.8346
393     0.0917     -0.2557     0.2717     0.9504     0.9513     0.8224     0.8346     0.8224     0.8346
394     0.0991     -0.261     0.2792     0.9504     0.9513     0.8224     0.8346     0.8224     0.8346
395     0.1055     -0.2437     0.2655     0.9479     0.9488     0.8224     0.8346     0.8224     0.8346
